Employee #,Date,Time In,Time Out
26,08/11/2022,8:00,17:00
26,09/11/2022,8:00,17:00
26,10/11/2022,8:00,17:00
26,11/11/2022,8:00,17:00
26,11/14/2022,8:00,17:00
26,11/15/2022,8:00,17:00
26,11/16/2022,8:00,17:00
26,11/17/2022,8:00,17:00
26,11/18/2022,8:00,17:00
26,11/21/2022,8:00,17:00
26,11/22/2022,8:00,17:00
26,11/23/2022,8:00,17:00
26,11/24/2022,8:00,17:00
26,11/25/2022,8:00,17:00
26,11/28/2022,8:00,17:00
26,11/29/2022,8:00,17:00
26,11/30/2022,0:00,0:00
26,01/12/2022,8:00,17:00
26,02/12/2022,8:00,17:00
26,05/12/2022,8:00,17:00
26,06/12/2022,8:00,17:00
26,07/12/2022,8:00,17:00
26,08/12/2022,0:00,0:00
26,09/12/2022,8:00,17:00
26,12/12/2022,8:00,17:00
26,12/13/2022,8:00,17:00
26,12/14/2022,8:00,17:00
26,12/15/2022,8:00,17:00
26,12/16/2022,8:00,17:00
26,12/19/2022,8:00,17:00
26,12/20/2022,8:00,17:00
26,12/21/2022,8:00,17:00
26,12/22/2022,8:00,17:00
26,12/23/2022,8:00,17:00
26,12/26/2022,8:00,17:00
26,12/27/2022,8:00,17:00
26,12/28/2022,8:00,17:00
26,12/29/2022,8:00,17:00
26,12/30/2022,0:00,0:00
27,01/09/2022,8:00,17:00
27,02/09/2022,8:00,17:00
27,05/09/2022,8:00,17:00
27,06/09/2022,8:00,17:00
27,07/09/2022,8:00,17:00
27,08/09/2022,8:00,17:00
27,09/09/2022,8:00,17:00
27,12/09/2022,8:00,17:00
27,09/13/2022,8:00,17:00
27,09/14/2022,8:00,17:00
27,09/15/2022,8:00,17:00
27,09/16/2022,8:00,17:00
27,09/19/2022,8:00,17:00
27,09/20/2022,8:00,17:00
27,09/21/2022,8:00,17:00
27,09/22/2022,8:00,17:00
27,09/23/2022,8:00,17:00
27,09/26/2022,8:00,17:00
27,09/27/2022,8:00,17:00
27,09/28/2022,8:00,17:00
27,09/29/2022,8:00,17:00
27,09/30/2022,8:00,17:00
27,03/10/2022,8:00,17:00
27,04/10/2022,8:00,17:00
27,05/10/2022,8:00,17:00
27,06/10/2022,8:00,17:00
27,07/10/2022,8:00,17:00
27,10/10/2022,8:00,17:00
27,11/10/2022,8:00,17:00
27,12/10/2022,8:00,17:00
27,10/13/2022,8:00,17:00
27,10/14/2022,8:00,17:00
27,10/17/2022,8:00,17:00
27,10/18/2022,8:00,17:00
27,10/19/2022,8:00,17:00
27,10/20/2022,8:00,17:00
27,10/21/2022,8:00,17:00
27,10/24/2022,8:00,17:00
27,10/25/2022,8:00,17:00
27,10/26/2022,8:00,17:00
27,10/27/2022,8:00,17:00
27,10/28/2022,8:00,17:00
27,10/31/2022,8:00,17:00
27,01/11/2022,0:00,0:00
27,02/11/2022,8:00,17:00
27,03/11/2022,8:00,17:00
27,04/11/2022,8:00,17:00
27,07/11/2022,8:00,17:00
27,08/11/2022,8:00,17:00
27,09/11/2022,8:00,17:00
27,10/11/2022,8:00,17:00
27,11/11/2022,8:00,17:00
27,11/14/2022,8:00,17:00
27,11/15/2022,8:00,17:00
27,11/16/2022,8:00,17:00
27,11/17/2022,8:00,17:00
27,11/18/2022,8:00,17:00
27,11/21/2022,8:00,17:00
27,11/22/2022,8:00,17:00
27,11/23/2022,8:00,17:00
27,11/24/2022,8:00,17:00
27,11/25/2022,8:00,17:00
27,11/28/2022,8:00,17:00
27,11/29/2022,8:00,17:00
27,11/30/2022,0:00,0:00
27,01/12/2022,8:00,17:00
27,02/12/2022,8:00,17:00
27,05/12/2022,8:00,17:00
27,06/12/2022,8:00,17:00
27,07/12/2022,8:00,17:00
27,08/12/2022,0:00,0:00
27,09/12/2022,8:00,17:00
27,12/12/2022,8:00,17:00
27,12/13/2022,8:00,17:00
27,12/14/2022,8:00,17:00
27,12/15/2022,0:00,0:00
27,12/16/2022,0:00,0:00
27,12/19/2022,0:00,0:00
27,12/20/2022,0:00,0:00
27,12/21/2022,0:00,0:00
27,12/22/2022,0:00,0:00
27,12/23/2022,0:00,0:00
27,12/26/2022,0:00,0:00
27,12/27/2022,0:00,0:00
27,12/28/2022,0:00,0:00
27,12/29/2022,0:00,0:00
27,12/30/2022,0:00,0:00
28,01/09/2022,8:00,17:00
28,02/09/2022,8:00,17:00
28,05/09/2022,8:00,17:00
28,06/09/2022,11:30,17:00
28,07/09/2022,8:00,17:00
28,08/09/2022,8:00,17:00
28,09/09/2022,8:00,17:00
28,12/09/2022,8:00,17:00
28,09/13/2022,8:00,17:00
28,09/14/2022,8:00,17:00
28,09/15/2022,11:30,17:00
28,09/16/2022,8:00,17:00
28,09/19/2022,8:00,17:00
28,09/20/2022,8:00,17:00
28,09/21/2022,8:00,17:00
28,09/22/2022,8:00,17:00
28,09/23/2022,8:00,17:00
28,09/26/2022,11:30,17:00
28,09/27/2022,8:00,17:00
28,09/28/2022,8:00,17:00
28,09/29/2022,8:00,17:00
28,09/30/2022,8:00,17:00
28,03/10/2022,8:00,17:00
28,04/10/2022,8:00,17:00
28,05/10/2022,11:30,17:00
28,06/10/2022,8:00,17:00
28,07/10/2022,8:00,17:00
28,10/10/2022,8:00,17:00
28,11/10/2022,8:00,17:00
28,12/10/2022,8:00,17:00
28,10/13/2022,8:00,17:00
28,10/14/2022,11:30,17:00
28,10/17/2022,8:00,17:00
28,10/18/2022,8:00,17:00
28,10/19/2022,8:00,17:00
28,10/20/2022,8:00,17:00
28,10/21/2022,8:00,17:00
28,10/24/2022,8:00,17:00
28,10/25/2022,11:30,17:00
28,10/26/2022,8:00,17:00
28,10/27/2022,8:00,17:00
28,10/28/2022,8:00,17:00
28,10/31/2022,8:00,17:00
28,01/11/2022,0:00,0:00
28,02/11/2022,8:00,17:00
28,03/11/2022,11:30,17:00
28,04/11/2022,8:00,17:00
28,07/11/2022,8:00,17:00
28,08/11/2022,8:00,17:00
28,09/11/2022,8:00,17:00
28,10/11/2022,8:00,17:00
28,11/11/2022,8:00,17:00
28,11/14/2022,11:30,17:00
28,11/15/2022,8:00,17:00
28,11/16/2022,8:00,17:00
28,11/17/2022,8:00,17:00
28,11/18/2022,8:00,17:00
28,11/21/2022,8:00,17:00
28,11/22/2022,8:00,17:00
28,11/23/2022,11:30,17:00
28,11/24/2022,8:00,17:00
28,11/25/2022,8:00,17:00
28,11/28/2022,8:00,17:00
28,11/29/2022,8:00,17:00
28,11/30/2022,0:00,0:00
28,01/12/2022,8:00,17:00
28,02/12/2022,11:30,17:00
28,05/12/2022,8:00,17:00
28,06/12/2022,8:00,17:00
28,07/12/2022,8:00,17:00
28,08/12/2022,0:00,0:00
28,09/12/2022,8:00,17:00
28,12/12/2022,8:00,17:00
28,12/13/2022,11:30,17:00
28,12/14/2022,8:00,17:00
28,12/15/2022,0:00,0:00
28,12/16/2022,0:00,0:00
28,12/19/2022,0:00,0:00
28,12/20/2022,0:00,0:00
28,12/21/2022,0:00,0:00
28,12/22/2022,0:00,0:00
28,12/23/2022,0:00,0:00
28,12/26/2022,0:00,0:00
28,12/27/2022,0:00,0:00
28,12/28/2022,0:00,0:00
28,12/29/2022,0:00,0:00
28,12/30/2022,0:00,0:00
29,01/09/2022,8:00,17:00
29,02/09/2022,8:00,17:00
29,05/09/2022,8:00,17:00
29,06/09/2022,8:00,17:00
29,07/09/2022,8:00,17:00
29,08/09/2022,8:00,17:00
29,09/09/2022,8:00,17:00
29,12/09/2022,8:00,17:00
29,09/13/2022,8:00,17:00
29,09/14/2022,8:00,17:00
29,09/15/2022,8:00,17:00
29,09/16/2022,8:00,17:00
29,09/19/2022,8:00,17:00
29,09/20/2022,8:00,17:00
29,09/21/2022,8:00,17:00
29,09/22/2022,8:00,17:00
29,09/23/2022,8:00,17:00
29,09/26/2022,8:00,17:00
29,09/27/2022,8:00,17:00
29,09/28/2022,8:00,17:00
29,09/29/2022,8:00,17:00
29,09/30/2022,8:00,17:00
29,03/10/2022,8:00,17:00
29,04/10/2022,8:00,17:00
29,05/10/2022,8:00,17:00
29,06/10/2022,8:00,17:00
29,07/10/2022,8:00,17:00
29,10/10/2022,8:00,17:00
29,11/10/2022,8:00,17:00
29,12/10/2022,8:00,17:00
29,10/13/2022,8:00,17:00
29,10/14/2022,8:00,17:00
29,10/17/2022,8:00,17:00
29,10/18/2022,8:00,17:00
29,10/19/2022,8:00,17:00
29,10/20/2022,8:00,17:00
29,10/21/2022,8:00,17:00
29,10/24/2022,8:00,17:00
29,10/25/2022,8:00,17:00
29,10/26/2022,8:00,17:00
29,10/27/2022,8:00,17:00
29,10/28/2022,8:00,17:00
29,10/31/2022,8:00,17:00
29,01/11/2022,0:00,0:00
29,02/11/2022,8:00,17:00
29,03/11/2022,8:00,17:00
29,04/11/2022,8:00,17:00
29,07/11/2022,8:00,17:00
29,08/11/2022,8:00,17:00
29,09/11/2022,8:00,17:00
29,10/11/2022,8:00,17:00
29,11/11/2022,8:00,17:00
29,11/14/2022,8:00,17:00
29,11/15/2022,8:00,17:00
29,11/16/2022,8:00,17:00
29,11/17/2022,8:00,17:00
29,11/18/2022,8:00,17:00
29,11/21/2022,8:00,17:00
29,11/22/2022,8:00,17:00
29,11/23/2022,8:00,17:00
29,11/24/2022,8:00,17:00
29,11/25/2022,8:00,17:00
29,11/28/2022,8:00,17:00
29,11/29/2022,8:00,17:00
29,11/30/2022,0:00,0:00
29,01/12/2022,8:00,17:00
29,02/12/2022,8:00,17:00
29,05/12/2022,8:00,17:00
29,06/12/2022,8:00,17:00
29,07/12/2022,8:00,17:00
29,08/12/2022,0:00,0:00
29,09/12/2022,8:00,17:00
29,12/12/2022,8:00,17:00
29,12/13/2022,8:00,17:00
29,12/14/2022,8:00,17:00
29,12/15/2022,0:00,0:00
29,12/16/2022,0:00,0:00
29,12/19/2022,0:00,0:00
29,12/20/2022,0:00,0:00
29,12/21/2022,0:00,0:00
29,12/22/2022,0:00,0:00
29,12/23/2022,0:00,0:00
29,12/26/2022,0:00,0:00
29,12/27/2022,0:00,0:00
29,12/28/2022,0:00,0:00
29,12/29/2022,0:00,0:00
29,12/30/2022,0:00,0:00
30,01/09/2022,8:00,17:00
30,02/09/2022,8:00,17:00
30,05/09/2022,8:15,17:00
30,06/09/2022,8:00,17:00
30,07/09/2022,8:00,17:00
30,08/09/2022,8:00,17:00
30,09/09/2022,8:00,17:00
30,12/09/2022,8:00,17:00
30,09/13/2022,8:00,17:00
30,09/14/2022,8:15,17:00
30,09/15/2022,8:00,17:00
30,09/16/2022,8:00,17:00
30,09/19/2022,8:00,17:00
30,09/20/2022,8:00,17:00
30,09/21/2022,8:00,17:00
30,09/22/2022,8:00,17:00
30,09/23/2022,8:15,17:00
30,09/26/2022,8:00,17:00
30,09/27/2022,8:00,17:00
30,09/28/2022,8:00,17:00
30,09/29/2022,8:00,17:00
30,09/30/2022,8:00,17:00
30,03/10/2022,8:00,17:00
30,04/10/2022,8:15,17:00
30,05/10/2022,8:00,17:00
30,06/10/2022,8:00,17:00
30,07/10/2022,8:00,17:00
30,10/10/2022,8:00,17:00
30,11/10/2022,8:00,17:00
30,12/10/2022,8:00,17:00
30,10/13/2022,8:15,17:00
30,10/14/2022,8:00,17:00
30,10/17/2022,8:00,17:00
30,10/18/2022,8:00,17:00
30,10/19/2022,8:00,17:00
30,10/20/2022,8:00,17:00
30,10/21/2022,8:00,17:00
30,10/24/2022,8:15,17:00
30,10/25/2022,8:00,17:00
30,10/26/2022,8:00,17:00
30,10/27/2022,8:00,17:00
30,10/28/2022,8:00,17:00
30,10/31/2022,8:00,17:00
30,01/11/2022,0:00,0:00
30,02/11/2022,8:15,17:00
30,03/11/2022,8:00,17:00
30,04/11/2022,8:00,17:00
30,07/11/2022,8:00,17:00
30,08/11/2022,8:00,17:00
30,09/11/2022,8:00,17:00
30,10/11/2022,8:00,17:00
30,11/11/2022,8:15,17:00
30,11/14/2022,8:00,17:00
30,11/15/2022,8:00,17:00
30,11/16/2022,8:00,17:00
30,11/17/2022,8:00,17:00
30,11/18/2022,8:00,17:00
30,11/21/2022,8:00,17:00
30,11/22/2022,8:15,17:00
30,11/23/2022,8:00,17:00
30,11/24/2022,8:00,17:00
30,11/25/2022,8:00,17:00
30,11/28/2022,8:00,17:00
30,11/29/2022,8:00,17:00
30,11/30/2022,0:00,0:00
30,01/12/2022,8:15,17:00
30,02/12/2022,8:00,17:00
30,05/12/2022,8:00,17:00
30,06/12/2022,8:00,17:00
30,07/12/2022,8:00,17:00
30,08/12/2022,0:00,0:00
30,09/12/2022,8:00,17:00
30,12/12/2022,8:15,17:00
30,12/13/2022,8:00,17:00
30,12/14/2022,8:00,17:00
30,12/15/2022,0:00,0:00
30,12/16/2022,0:00,0:00
30,12/19/2022,0:00,0:00
30,12/20/2022,0:00,0:00
30,12/21/2022,0:00,0:00
30,12/22/2022,0:00,0:00
30,12/23/2022,0:00,0:00
30,12/26/2022,0:00,0:00
30,12/27/2022,0:00,0:00
30,12/28/2022,0:00,0:00
30,12/29/2022,0:00,0:00
30,12/30/2022,0:00,0:00
31,01/09/2022,8:00,17:00
31,02/09/2022,8:00,17:00
31,05/09/2022,8:00,17:00
31,06/09/2022,8:00,17:00
31,07/09/2022,8:00,17:00
31,08/09/2022,8:00,17:00
31,09/09/2022,8:00,17:00
31,12/09/2022,8:00,17:00
31,09/13/2022,8:00,17:00
31,09/14/2022,8:00,17:00
31,09/15/2022,8:00,17:00
31,09/16/2022,8:00,17:00
31,09/19/2022,8:00,17:00
31,09/20/2022,8:00,17:00
31,09/21/2022,8:00,17:00
31,09/22/2022,8:00,17:00
31,09/23/2022,8:00,17:00
31,09/26/2022,8:00,17:00
31,09/27/2022,8:00,17:00
31,09/28/2022,8:00,17:00
31,09/29/2022,8:00,17:00
31,09/30/2022,8:00,17:00
31,03/10/2022,8:00,17:00
31,04/10/2022,8:00,17:00
31,05/10/2022,8:00,17:00
31,06/10/2022,8:00,17:00
31,07/10/2022,8:00,17:00
31,10/10/2022,8:00,17:00
31,11/10/2022,8:00,17:00
31,12/10/2022,8:00,17:00
31,10/13/2022,8:00,17:00
31,10/14/2022,8:00,17:00
31,10/17/2022,8:00,17:00
31,10/18/2022,8:00,17:00
31,10/19/2022,8:00,17:00
31,10/20/2022,8:00,17:00
31,10/21/2022,8:00,17:00
31,10/24/2022,8:00,17:00
31,10/25/2022,8:00,17:00
31,10/26/2022,8:00,17:00
31,10/27/2022,8:00,17:00
31,10/28/2022,8:00,17:00
31,10/31/2022,8:00,17:00
31,01/11/2022,0:00,0:00
31,02/11/2022,8:00,17:00
31,03/11/2022,8:00,17:00
31,04/11/2022,8:00,17:00
31,07/11/2022,8:00,17:00
31,08/11/2022,8:00,17:00
31,09/11/2022,8:00,17:00
31,10/11/2022,8:00,17:00
31,11/11/2022,8:00,17:00
31,11/14/2022,8:00,17:00
31,11/15/2022,8:00,17:00
31,11/16/2022,8:00,17:00
31,11/17/2022,8:00,17:00
31,11/18/2022,8:00,17:00
31,11/21/2022,8:00,17:00
31,11/22/2022,8:00,17:00
31,11/23/2022,8:00,17:00
31,11/24/2022,8:00,17:00
31,11/25/2022,8:00,17:00
31,11/28/2022,8:00,17:00
31,11/29/2022,8:00,17:00
31,11/30/2022,0:00,0:00
31,01/12/2022,8:00,17:00
31,02/12/2022,8:00,17:00
31,05/12/2022,8:00,17:00
31,06/12/2022,8:00,17:00
31,07/12/2022,8:00,17:00
31,08/12/2022,0:00,0:00
31,09/12/2022,8:00,17:00
31,12/12/2022,8:00,17:00
31,12/13/2022,8:00,17:00
31,12/14/2022,8:00,17:00
31,12/15/2022,0:00,0:00
31,12/16/2022,0:00,0:00
31,12/19/2022,0:00,0:00
31,12/20/2022,0:00,0:00
31,12/21/2022,0:00,0:00
31,12/22/2022,0:00,0:00
31,12/23/2022,0:00,0:00
31,12/26/2022,0:00,0:00
31,12/27/2022,0:00,0:00
31,12/28/2022,0:00,0:00
31,12/29/2022,0:00,0:00
31,12/30/2022,0:00,0:00
32,01/09/2022,8:27,17:00
32,02/09/2022,8:00,17:00
32,05/09/2022,8:00,17:00
32,06/09/2022,8:00,17:00
32,07/09/2022,8:00,17:00
32,08/09/2022,8:00,17:00
32,09/09/2022,8:00,17:00
32,12/09/2022,8:27,17:00
32,09/13/2022,8:00,17:00
32,09/14/2022,8:00,17:00
32,09/15/2022,8:00,17:00
32,09/16/2022,8:00,17:00
32,09/19/2022,8:00,17:00
32,09/20/2022,8:00,17:00
32,09/21/2022,8:27,17:00
32,09/22/2022,8:00,17:00
32,09/23/2022,8:00,17:00
32,09/26/2022,8:00,17:00
32,09/27/2022,8:00,17:00
32,09/28/2022,8:00,17:00
32,09/29/2022,8:00,17:00
32,09/30/2022,8:27,17:00
32,03/10/2022,8:00,17:00
32,04/10/2022,8:00,17:00
32,05/10/2022,8:00,17:00
32,06/10/2022,8:00,17:00
32,07/10/2022,8:00,17:00
32,10/10/2022,8:00,17:00
32,11/10/2022,8:27,17:00
32,12/10/2022,8:00,17:00
32,10/13/2022,8:00,17:00
32,10/14/2022,8:00,17:00
32,10/17/2022,8:00,17:00
32,10/18/2022,8:00,17:00
32,10/19/2022,8:00,17:00
32,10/20/2022,8:27,17:00
32,10/21/2022,8:00,17:00
32,10/24/2022,8:00,17:00
32,10/25/2022,8:00,17:00
32,10/26/2022,8:00,17:00
32,10/27/2022,8:00,17:00
32,10/28/2022,8:00,17:00
32,10/31/2022,8:27,17:00
32,01/11/2022,0:00,0:00
32,02/11/2022,8:00,17:00
32,03/11/2022,8:00,17:00
32,04/11/2022,8:00,17:00
32,07/11/2022,8:00,17:00
32,08/11/2022,8:00,17:00
32,09/11/2022,8:27,17:00
32,10/11/2022,8:00,17:00
32,11/11/2022,8:00,17:00
32,11/14/2022,8:00,17:00
32,11/15/2022,8:00,17:00
32,11/16/2022,8:00,17:00
32,11/17/2022,8:00,17:00
32,11/18/2022,8:27,17:00
32,11/21/2022,8:00,17:00
32,11/22/2022,8:00,17:00
32,11/23/2022,8:00,17:00
32,11/24/2022,8:00,17:00
32,11/25/2022,8:00,17:00
32,11/28/2022,8:00,17:00
32,11/29/2022,8:27,17:00
32,11/30/2022,0:00,0:00
32,01/12/2022,8:00,17:00
32,02/12/2022,8:00,17:00
32,05/12/2022,8:00,17:00
32,06/12/2022,8:00,17:00
32,07/12/2022,8:00,17:00
32,08/12/2022,0:00,0:00
32,09/12/2022,8:00,17:00
32,12/12/2022,8:00,17:00
32,12/13/2022,8:00,17:00
32,12/14/2022,8:00,17:00
32,12/15/2022,8:00,17:00
32,12/16/2022,8:00,17:00
32,12/19/2022,8:27,17:00
32,12/20/2022,8:00,17:00
32,12/21/2022,8:00,17:00
32,12/22/2022,8:00,17:00
32,12/23/2022,8:00,17:00
32,12/26/2022,8:00,17:00
32,12/27/2022,8:00,17:00
32,12/28/2022,8:27,17:00
32,12/29/2022,8:00,17:00
32,12/30/2022,0:00,0:00
33,01/09/2022,8:01,17:00
33,02/09/2022,8:00,17:00
33,05/09/2022,8:00,17:00
33,06/09/2022,8:10,17:00
33,07/09/2022,8:00,17:00
33,08/09/2022,8:00,17:00
33,09/09/2022,8:00,17:00
33,12/09/2022,8:01,17:00
33,09/13/2022,8:00,17:00
33,09/14/2022,8:00,17:00
33,09/15/2022,8:10,17:00
33,09/16/2022,8:00,17:00
33,09/19/2022,8:00,17:00
33,09/20/2022,8:00,17:00
33,09/21/2022,8:01,17:00
33,09/22/2022,8:00,17:00
33,09/23/2022,8:00,17:00
33,09/26/2022,8:10,17:00
33,09/27/2022,8:00,17:00
33,09/28/2022,8:00,17:00
33,09/29/2022,8:00,17:00
33,09/30/2022,8:01,17:00
33,03/10/2022,8:00,17:00
33,04/10/2022,8:00,17:00
33,05/10/2022,8:10,17:00
33,06/10/2022,8:00,17:00
33,07/10/2022,8:00,17:00
33,10/10/2022,8:00,17:00
33,11/10/2022,8:01,17:00
33,12/10/2022,8:00,17:00
33,10/13/2022,8:00,17:00
33,10/14/2022,8:10,17:00
33,10/17/2022,8:00,17:00
33,10/18/2022,8:00,17:00
33,10/19/2022,8:00,17:00
33,10/20/2022,8:01,17:00
33,10/21/2022,8:00,17:00
33,10/24/2022,8:00,17:00
33,10/25/2022,8:10,17:00
33,10/26/2022,8:00,17:00
33,10/27/2022,8:00,17:00
33,10/28/2022,8:00,17:00
33,10/31/2022,8:01,17:00
33,01/11/2022,0:00,0:00
33,02/11/2022,8:00,17:00
33,03/11/2022,8:10,17:00
33,04/11/2022,8:00,17:00
33,07/11/2022,8:00,17:00
33,08/11/2022,8:00,17:00
33,09/11/2022,8:01,17:00
33,10/11/2022,8:00,17:00
33,11/11/2022,8:00,17:00
33,11/14/2022,8:10,17:00
33,11/15/2022,8:00,17:00
33,11/16/2022,8:00,17:00
33,11/17/2022,8:00,17:00
33,11/18/2022,8:01,17:00
33,11/21/2022,8:00,17:00
33,11/22/2022,8:00,17:00
33,11/23/2022,8:10,17:00
33,11/24/2022,8:00,17:00
33,11/25/2022,8:00,17:00
33,11/28/2022,8:00,17:00
33,11/29/2022,8:01,17:00
33,11/30/2022,0:00,0:00
33,01/12/2022,8:00,17:00
33,02/12/2022,8:10,17:00
33,05/12/2022,8:00,17:00
33,06/12/2022,8:00,17:00
33,07/12/2022,8:00,17:00
33,08/12/2022,0:00,0:00
33,09/12/2022,8:00,17:00
33,12/12/2022,8:00,17:00
33,12/13/2022,8:10,17:00
33,12/14/2022,8:00,17:00
33,12/15/2022,8:00,17:00
33,12/16/2022,8:00,17:00
33,12/19/2022,8:01,17:00
33,12/20/2022,8:00,17:00
33,12/21/2022,8:00,17:00
33,12/22/2022,8:10,17:00
33,12/23/2022,8:00,17:00
33,12/26/2022,8:00,17:00
33,12/27/2022,8:00,17:00
33,12/28/2022,8:01,17:00
33,12/29/2022,8:00,17:00
33,12/30/2022,0:00,0:00
34,01/09/2022,8:00,17:00
34,02/09/2022,8:00,17:00
34,05/09/2022,8:00,17:00
34,06/09/2022,8:00,17:00
34,07/09/2022,8:00,17:00
34,08/09/2022,8:00,17:00
34,09/09/2022,8:00,17:00
34,12/09/2022,8:00,17:00
34,09/13/2022,8:00,17:00
34,09/14/2022,8:00,17:00
34,09/15/2022,8:00,17:00
34,09/16/2022,8:00,17:00
34,09/19/2022,8:00,17:00
34,09/20/2022,8:00,17:00
34,09/21/2022,8:00,17:00
34,09/22/2022,8:00,17:00
34,09/23/2022,8:00,17:00
34,09/26/2022,8:00,17:00
34,09/27/2022,8:00,17:00
34,09/28/2022,8:00,17:00
34,09/29/2022,8:00,17:00
34,09/30/2022,8:00,17:00
34,03/10/2022,8:00,17:00
34,04/10/2022,8:00,17:00
34,05/10/2022,8:00,17:00
34,06/10/2022,8:00,17:00
34,07/10/2022,8:00,17:00
34,10/10/2022,8:00,17:00
34,11/10/2022,8:00,17:00
34,12/10/2022,8:00,17:00
34,10/13/2022,8:00,17:00
34,10/14/2022,8:00,17:00
34,10/17/2022,8:00,17:00
34,10/18/2022,8:00,17:00
34,10/19/2022,8:00,17:00
34,10/20/2022,8:00,17:00
34,10/21/2022,8:00,17:00
34,10/24/2022,8:00,17:00
34,10/25/2022,8:00,17:00
34,10/26/2022,8:00,17:00
34,10/27/2022,8:00,17:00
34,10/28/2022,8:00,17:00
34,10/31/2022,8:00,17:00
34,01/11/2022,0:00,0:00
34,02/11/2022,8:00,17:00
34,03/11/2022,8:00,17:00
34,04/11/2022,8:00,17:00
34,07/11/2022,8:00,17:00
34,08/11/2022,8:00,17:00
34,09/11/2022,8:00,17:00
34,10/11/2022,8:00,17:00
34,11/11/2022,8:00,17:00
34,11/14/2022,8:00,17:00
34,11/15/2022,8:00,17:00
34,11/16/2022,8:00,17:00
34,11/17/2022,8:00,17:00
34,11/18/2022,8:00,17:00
34,11/21/2022,8:00,17:00
34,11/22/2022,8:00,17:00
34,11/23/2022,8:00,17:00
34,11/24/2022,8:00,17:00
34,11/25/2022,8:00,17:00
34,11/28/2022,8:00,17:00
34,11/29/2022,8:00,17:00
34,11/30/2022,0:00,0:00
34,01/12/2022,8:00,17:00
34,02/12/2022,8:00,17:00
34,05/12/2022,8:00,17:00
34,06/12/2022,8:00,17:00
34,07/12/2022,8:00,17:00
34,08/12/2022,0:00,0:00
34,09/12/2022,8:00,17:00
34,12/12/2022,8:00,17:00
34,12/13/2022,8:00,17:00
34,12/14/2022,8:00,17:00
34,12/15/2022,8:00,17:00
34,12/16/2022,8:00,17:00
34,12/19/2022,8:00,17:00
34,12/20/2022,8:00,17:00
34,12/21/2022,8:00,17:00
34,12/22/2022,8:00,17:00
34,12/23/2022,8:00,17:00
34,12/26/2022,8:00,17:00
34,12/27/2022,8:00,17:00
34,12/28/2022,8:00,17:00
34,12/29/2022,8:00,17:00
34,12/30/2022,0:00,0:00